id,num_rhyming_lines,num_perfectly_rhyming_lines,num_lines
24699a60,12,7,12
9af0618d,46,34,54
f0e6d0a2,14,9,19
5ad34925,22,20,24
4c6d8200,20,18,20
3b25c0a5,12,6,20
9ab3d86c,12,10,12
698599e9,46,36,48
ecb60122,12,8,12
182b502c,33,24,40
508d4dda,10,4,20
0bfe81d1,20,18,24
e4ef39ce,24,16,28
6ffe6967,10,4,20
dc4add71,5,2,21
d132d14e,22,20,24
9ee044cc,14,12,16
9f926b68,24,20,24
94cca8ac,39,33,40
d8617828,6,2,28
e581aebc,10,4,16
fa8433c7,9,2,16
e5957661,14,10,16
c67ea975,8,6,12
2ca0a16d,10,8,12
1e26fca5,10,4,24
bdb430dc,32,24,36
0420b1e8,16,12,16
731c0454,12,8,12
da85b2d2,4,2,20
891bd155,26,24,28
836ed47b,10,6,12
905c73dd,20,20,24
8474c6e8,24,22,28
b2fe79f9,7,4,20
368becb2,34,20,40
7928b61f,32,28,36
c8d8ecd9,17,8,35
9f8b63d7,12,10,16
e93b441a,16,16,16
6d10a7c8,10,10,12
3934b939,20,18,20
a8b5fee8,47,42,52
8afb3eb9,11,0,32
841984e7,4,0,16
7e97a049,12,8,16
53178203,22,19,24
0005355c,10,8,12
318e55dd,28,18,28
aa16059d,42,30,54
538b38f6,6,2,18
f8246282,16,14,16
7470a3aa,12,8,12
18da671c,9,5,17
f406f8b1,7,0,12
cdea0de8,26,18,28
5bc7e8d8,38,30,40
e7b61e01,38,26,40
5feb64ae,9,4,14
2ab155db,12,10,12
c2f5e44d,14,6,28
8fb672e3,17,6,20
ad6ce7d3,10,8,16
e596e782,18,12,34
d81f1b22,30,20,32
cf8afbb2,22,18,24
675e9ee5,24,14,28
887863d3,14,11,16
9468da55,28,18,32
d98bbf71,12,8,12
382d2b75,16,16,18
7b0a051b,76,61,84
095e10d2,2,0,20
78ad7d88,44,34,44
36ce08ec,6,0,14
0c73f2a9,18,16,20
755e9578,9,6,14
7581b324,24,20,24
1e1ab321,14,12,20
daa5e56f,8,0,16
5ea9c3c4,20,16,20
6b3e560e,4,0,20
e9e9f4e1,12,8,16
ba61c492,19,10,20
4c3828da,16,8,16
d71ce790,42,38,56
d9a20a08,16,14,16
607ec2b7,8,2,27
ea6e2bc6,18,12,20
f5d621de,12,12,12
8f24f8f8,4,0,16
cb9470b6,16,16,16
d85abfb7,18,16,20
ef51a28b,14,14,14
22547686,16,12,16
2bd13eb6,16,12,16
6d09c750,14,12,24
c60271c5,8,8,12
503a5552,22,20,24
ae2136c6,42,38,44
7d164875,5,2,16
5f16bd4b,52,34,56
ca88bd3e,14,12,14
6ed64a5f,12,8,16
53b0d153,20,12,20
fc310d0f,19,14,20
dea45ce2,9,8,16
78b51d25,4,0,16
6d5d6c70,16,7,48
3f996e61,5,0,20
ee411045,27,20,28
cb765057,24,22,24
249868bf,10,8,12
75d9639b,16,12,16
0ab380df,6,0,24
8cfdad26,6,0,32
6f71fbbd,30,26,36
643e335f,4,0,20
0cc73117,24,20,28
e55f6212,25,18,28
52cadc31,20,18,24
e2e4d0d3,7,3,22
ac4731ee,16,14,20
5bb285f6,2,0,12
3e7da6b5,5,0,11
997b08b7,0,0,27
f56a90bd,50,40,52
d1cce029,22,19,28
9476c2c8,10,8,14
aea94490,18,14,20
7a457081,20,15,24
40fbb702,18,15,20
879438d1,26,18,28
a07d1030,8,0,28
a2e7922c,2,0,16
e468a8d3,20,18,20
05f25283,14,12,18
6e348a89,14,7,16
11de771d,10,6,10
6b763172,36,28,44
4d8039b4,42,42,44
eaa2c9b4,55,48,56
e973906d,13,13,16
ec438d48,8,8,14
5e80102e,24,18,28
e6f498b5,6,6,16
77c28f38,12,10,12
a087de1a,4,2,16
5301d2ce,10,2,12
5d530257,26,24,32
dfe05bc8,4,0,16
4e56d4bf,14,8,16
79867b3e,18,12,20
be6a3f40,32,22,36
e930caed,9,2,12
e4e7fa4a,2,0,12
9dd26d8e,32,25,44
bb515fca,4,2,12
77f8eac5,12,6,24
76bfbd3e,16,15,16
70013345,7,2,19
5e2876d6,6,4,15
4949b6ff,31,16,36
e9305039,27,16,28
d9dc4492,38,34,40
4d2c3595,15,10,52
80f6cd5a,22,16,24
5adf40e4,11,11,12
33090478,4,2,22
0f2b02e1,11,6,20
b20b022f,10,7,14
74c718a2,22,17,24
ff15cb75,18,16,32
79911caa,56,35,64
b0e2db35,38,34,40
24d371cf,42,36,44
fb487b91,12,10,14
f39bd273,20,18,25
4c551d1e,12,6,24
a2515dab,28,28,32
4fc6fac9,14,10,14
c3167254,6,4,10
b246f306,4,0,21
c1cafa04,12,8,12
33a2530b,36,36,40
192542f2,24,22,30
bce722a0,11,8,20
b6063efa,10,8,12
c1d80c5b,16,14,16
9d89c334,12,10,14
2ddfd6eb,7,2,16
96373c7e,34,31,40
86ee6760,0,0,20
223dfed2,12,4,16
4d296c98,30,30,32
cca470b9,16,14,20
fc190e8b,12,6,12
2a92be88,12,12,14
ce2486e2,18,16,20
42fd1567,4,0,41
041c17d9,16,14,20
abf1977b,26,20,28
4013c3d9,42,32,48
5610e48c,18,18,18
8fa6d117,20,12,24
b784d9c4,12,10,12
ae6250b6,10,6,10
86c3fb0a,18,10,32
7b266897,20,18,20
5c473880,22,18,24
c8017941,12,12,16
b3a22230,12,12,14
67cc442d,5,0,18
38d0889a,12,10,26
0ac8d150,12,10,12
d48d6479,10,10,12
ad630bb9,34,22,36
ca71a073,11,2,20
8e0fc41c,14,14,14
5624c30f,28,22,28
2833a37d,7,5,10
5ab04bfe,21,4,32
ce3ac1da,20,18,24
ed8f0430,16,14,16
bb602a93,14,10,14
93ebd1bd,12,8,16
f16d1e41,20,14,24
0400bb6d,8,4,16
90632ab3,8,2,12
2be3e04d,28,21,28
3840c5e7,16,12,20
d7da6925,16,12,16
3d6a6548,4,2,12
976a1e9f,2,2,20
950b67eb,20,12,24
92172042,12,12,16
dde80498,11,8,12
7e7abdf9,15,14,16
9c334862,28,26,32
6a65172a,47,36,48
92f571cf,20,14,24
a324eded,8,2,23
bd5010b2,40,30,44
a2e326f6,56,52,60
23435f8d,40,26,48
949c9549,10,2,68
5e678468,12,10,16
7653f24f,20,14,24
9b4b2bb5,25,22,28
1c159879,28,28,28
ec5dbab9,17,8,20
bade6bb7,23,18,24
f7a3ab02,4,0,12
8c069327,12,10,16
35ab5c52,14,10,16
55503be5,27,20,32
39eb8052,2,0,16
0394a607,4,0,44
4292c90a,11,2,52
95826798,16,12,16
1d6ebd0e,11,10,20
5f7db042,12,8,20
1f5e2606,14,12,16
2ae02dfc,29,28,36
aef88326,4,0,28
2f1710be,4,0,23
c4f3e924,12,8,14
5a084076,14,10,16
5d823ee9,20,16,20
bcb91b79,3,0,16
ab2d9114,18,16,28
33a9c376,44,38,44
d143fb92,3,0,20
75c8ee67,16,16,16
b5980979,10,6,12
e2c03f19,43,34,44
d6121960,4,2,12
662cdf9d,4,2,17
eadbb893,11,6,16
5be7e6f0,26,24,28
3a653a59,4,0,20
106cf119,12,8,24
def3b1a0,6,0,30
11534801,27,22,28
ac5c95db,34,28,40
3b49ee02,16,12,16
2f57c5f5,10,2,34
fbafc139,12,3,20
d02b2986,31,26,36
9b3e0b35,12,8,12
79756e8a,18,14,20
bd609be6,22,16,32
65cccd17,39,26,44
11c4b006,14,12,16
3f23063f,7,5,12
3bf90811,12,4,44
f23faf1a,68,58,76
f2605d25,15,12,16
e6671197,4,4,12
be133f6d,9,2,14
855345fd,16,2,44
8ae5179d,4,0,28
a1126968,14,14,18
3d853345,7,0,24
3688c12b,16,14,16
813b8c67,37,34,40
de7de33d,30,24,32
35d6ac1d,18,16,22
89787458,28,24,28
7263b7d5,32,28,32
9bebf9c1,20,18,20
49b6822f,23,18,28
38aaabe7,18,12,20
8a73890d,6,4,13
6a5d2644,6,0,17
f592764c,18,14,20
2dc82758,47,38,52
8212598e,13,6,16
3ec5f3e3,6,2,40
762d4087,40,26,46
1c8cdb06,16,16,16
18146155,15,10,32
3f823c3f,12,10,12
4d06eb85,16,16,16
6e723488,36,26,40
d4ca36e0,22,18,24
db8899e1,4,2,16
d1b7f6c2,17,12,20
4da98a9f,16,14,16
4350d4d4,14,8,20
332d2f90,20,14,20
5edafe4c,10,4,19
9ecbf343,5,4,10
857cac5b,58,49,60
8c91e507,22,20,22
96d29dda,13,2,24
1e5299ef,8,0,28
0ac7ab9d,18,18,20
17da7c00,3,0,12
cdc485d0,8,6,20
0ad4d1c8,40,28,44
3425aa3d,14,14,16
bed9f087,12,12,14
52f3f6f5,14,10,16
d2fb9d26,24,20,28
e1ff4eac,6,4,16
3e9c973b,26,22,28
b17f4afe,20,16,20
24e7f6f0,10,10,10
f0e67f3e,6,0,20
24f2347e,22,16,24
4109e78d,11,6,12
d5943864,10,8,12
818d6d60,44,32,44
6be22f9d,12,12,12
ace28d73,26,22,32
b4d5147d,12,10,12
8cee7e84,20,14,20
0ab393fb,10,6,14
7e95fa16,2,0,12
9db7cf5b,4,0,20
aeeaf057,6,4,28
71ee5591,12,12,12
95722478,27,18,28
b2b6d76a,9,5,12
60f8c66c,19,15,28
86048c18,35,26,36
7ef024ff,4,0,19
fe617f86,6,0,20
15977319,12,10,12
5f32b185,12,10,12
4efdf73b,21,14,28
f52648bf,14,10,20
fa2457d2,9,0,24
b960286e,18,6,24
dae7829b,20,15,20
15f31db3,18,15,24
66ce9308,12,0,29
2c13b523,11,2,32
2fa5d69f,16,16,16
1d890950,22,20,28
3193a1a7,24,20,28
d7b932e5,12,10,12
5eb4d3d8,8,4,10
17b56d1a,0,0,20
952d0700,43,35,48
feaa3b3c,2,0,20
fde3bf31,14,12,16
296880cb,4,0,54
1acdcc92,9,6,16
b5264bb5,13,6,20
02320d75,26,18,32
9acba402,8,6,20
fdc9acd7,42,36,44
c56e0dbb,10,8,10
d67e4109,22,20,24
39d708ba,18,12,20
a6fecac2,26,20,28
8b5fe709,2,0,16
9833faae,2,0,16
edd858dc,7,4,16
689e446b,17,13,24
70c75590,19,4,89
30c31fb0,20,16,20
53e7a408,10,10,10
8dd03c1a,2,2,12
2f62450f,10,10,14
06210627,13,13,16
1553c6bc,20,18,28
fb3bdd97,6,2,28
15ba04b2,4,0,27
abf34404,14,10,16
7ce67a2e,20,16,20
6d369551,4,0,20
aadbeba2,34,22,36
74c8ec3b,6,4,16
d87a8698,10,8,20
7aa05a2d,28,20,32
06dbfae9,23,16,24
5f45101b,38,34,48
249a9f21,10,2,20
fbe324e3,14,14,16
397e398d,6,4,16
1ec43345,26,20,28
18336dc0,7,0,20
827a71bb,6,6,14
fcf54938,44,34,44
d1a782de,10,10,14
fd70ef3f,40,32,44
bba5d99a,11,8,20
670aa710,28,28,28
b1e4d0e1,2,0,24
eb0f1008,14,8,18
18884897,18,16,20
fbc98176,0,0,12
7cd0e67b,46,24,48
0f911077,24,18,24
9779e3dd,16,12,16
0768db32,30,24,32
4d70d8a4,11,10,12
76e47d8a,24,18,28
49f1a148,12,10,12
e64667b1,46,38,48
16be0198,5,0,20
be5a6e4d,24,20,24
11b921df,12,10,12
24225e39,6,4,10
89ecc178,20,18,20
f60adaf9,6,6,20
863107f0,2,0,20
3248de44,16,16,16
87cbd5e5,30,16,32
1aa89917,48,38,52
3683e010,16,14,16
37afd4f6,6,2,12
ec313d75,14,12,14
2f6fb614,14,13,14
f69b6eeb,4,0,12
89f740f3,8,8,12
a8b8bb7e,18,8,28
40b65d94,16,12,16
133fc187,36,30,44
86994910,26,20,28
f4c3aee2,20,20,20
3122fbad,5,0,20
580f4fe7,12,8,20
38b2c5e8,12,10,12
ceafe1d3,2,2,20
bbbf1940,26,24,28
a4d4c5f0,16,14,16
c72c84b3,5,2,10
00c2c9ca,30,24,32
49192b39,6,2,30
8ec247d1,9,0,56
aeb1909a,18,12,20
38b35b8b,20,18,20
394d030c,28,20,28
84598e5a,3,3,12
0bc249c1,44,36,48
972b5ddd,12,10,12
a3ad3c83,5,0,15
6899eb67,15,10,24
cfcd22c6,16,13,20
fd7e4c9a,6,0,13
b1c8b32a,22,20,28
8f416448,2,0,12
23184369,18,15,36
d6ce07e7,28,20,32
5c3c34be,38,28,40
e555eaed,12,8,28
bd9b9ec6,9,0,32
89ad002a,24,14,24
0c67a86a,21,17,24
5a8c9e5b,33,24,40
266317e9,12,10,12
26b70248,7,0,32
b7c262fb,12,10,14
0150eecd,24,16,28
5107fa9f,10,10,10
d1fb3c25,11,8,20
f80f61b8,10,10,12
4e4ec277,20,16,32
63248f0e,24,16,28
ff92cde8,24,24,24
9d178f66,36,28,36
3898a63b,10,8,20
ee8a90b1,6,0,12
f52a7dc8,20,12,24
602523ab,27,22,28
2de4f8f3,30,22,40
13be6723,36,25,36
b1a23d33,6,0,10
1bc31ef2,22,18,32
b3191299,16,12,16
21ae0dda,24,22,24
fa057b7e,14,10,20
e00cf175,34,32,40
8aca3150,10,4,16
2222fb58,8,4,14
dab65e67,20,18,20
9b9027c4,6,0,20
9aa6a4bf,9,6,12
db8538d5,10,2,12
f3f50803,24,20,24
c569c38f,14,10,14
4bfb146a,6,0,20
56b3b534,22,18,22
c4842cb3,24,10,40
cc755ace,24,10,31
ea36be11,15,0,20
d37ebbeb,12,6,16
f8c16871,24,14,36
f2a622a6,18,14,20
d60e2948,16,16,16
299717c0,18,18,20
7bd028cf,2,0,12
f5841693,8,6,12
98a28738,28,20,28
ae1758ab,16,12,37
2950df97,4,2,16
f334f658,14,14,16
af96ad4b,22,20,24
3c5ce661,22,20,22
c113ef1d,14,8,16
d2fe3d17,14,10,16
3e17b47b,4,0,19
e5d746f3,0,0,16
95dd5e6a,22,16,22
8ca4701c,16,10,16
3fd7bded,2,0,29
5e05ed43,12,12,16
ada49540,46,38,52
61d6f49c,12,10,12
43980358,18,16,20
8c578529,4,0,12
1b7ba95c,18,16,20
e192abd2,15,12,16
dea52680,20,12,24
4e81abe0,9,4,20
e6d982b5,4,0,12
b42412f5,8,8,10
334f28a3,4,4,14
4eab02d9,10,10,12
40b2bd19,2,0,12
5932b84f,19,16,20
13ca9948,32,24,40
e0ccfb5d,6,0,15
447f0a6f,50,38,52
80b94b30,0,0,12
3e4a1496,18,16,20
e50e109d,21,12,24
45a19aa6,18,14,20
91650c56,21,14,24
2af1a3d8,16,6,16
d2522de2,13,6,18
61c94bdb,8,0,24
38c37003,28,22,32
7266e61e,9,8,16
85c6e842,6,6,10
6d818a6d,14,12,16
c0692a92,24,22,24
b66fb024,16,10,18
4e3ec004,6,0,12
45d09680,22,18,28
5d1bf188,41,26,44
9f55db1c,4,2,20
f2d35cba,12,6,16
baa40b11,12,11,12
7194ea9f,8,0,14
c1dccca6,38,30,40
84a68f9c,10,8,20
3c928200,8,4,12
c7678099,26,22,28
eeba8bc4,32,28,32
8c912807,18,14,20
48f0e6fc,30,24,32
c381393c,25,17,28
a09aad1b,16,14,16
0cadb92e,4,2,20
b341b056,18,14,20
c2598373,20,16,24
0960ffe9,18,16,20
43723482,16,12,16
1012ad5a,12,10,12
e82c9228,12,10,12
778d470a,34,22,36
3afc4f50,0,0,12
6702037a,7,7,12
7d746d03,22,17,24
f647d5a1,18,14,20
01f67bec,22,10,24
89dbe244,12,12,12
88506288,36,26,36
c4aab01e,9,2,24
9f3f4624,52,39,56
882ebdce,2,2,25
7be8acdd,38,32,40
f9cdcc9f,4,2,16
dd844db3,10,2,24
66a6572c,23,16,24
d3231ebd,17,8,24
e3393121,12,10,14
96f0e787,22,16,24
9c57cef6,10,8,12
5770def8,5,0,32
7f51a13c,26,20,28
a8c04616,16,10,18
7dbb1033,16,12,20
43ca9900,16,14,16
b1c1609c,4,2,12
0a61c31f,20,20,24
2865f8d0,6,4,16
b74ccfe8,26,18,48
722618d4,10,0,24
138e8fc6,14,0,36
11efe13f,34,24,36
69046fca,36,24,40
12a2fc7d,16,6,56
a792f047,15,12,16
4321b330,6,2,76
7c06cbad,30,22,36
05bf5a71,12,8,12
80a4cb63,26,24,28
2113a4b3,10,6,14
0e89bfff,36,28,40
dfb2f5ba,12,11,14
ad2fab1c,22,20,24
fe47c9cd,12,12,14
999f66ea,46,40,48
4add52f5,19,12,20
4d1db550,7,4,16
c2e315a9,14,2,82
ad235a5b,14,10,24
1c34c390,24,16,24
6408a490,9,6,10
709c2b45,5,2,24
f05421da,16,10,20
b02f3980,11,6,12
4a4c24ec,12,10,16
a078fb7c,26,20,28
751ca10f,14,12,16
d51b4d7a,10,10,12
502d3c3a,27,22,28
24882c85,14,14,20
49e8b7aa,24,16,29
21a108b7,16,12,20
eb6a0414,10,10,12
fbd134a3,34,30,36
81a83a0d,16,10,18
2b262686,44,39,44
6736f169,28,16,32
54f61c32,24,24,36
64d7b553,9,6,16
35752514,8,6,20
fd85cb79,2,2,24
1af582e4,6,0,17
8a617674,52,36,60
013722c0,4,0,12
4d936df7,44,40,44
0fbaf0d9,12,8,12
1748dbdb,14,10,16
2c389480,10,4,20
fb67bb02,12,12,14
deed86af,30,20,40
d74bdcdb,48,37,52
d43c200a,32,24,32
be7c6e74,10,10,12
d1ce5c95,4,0,16
7f073e15,4,0,10
c449dd23,9,8,20
1098f90c,4,0,28
85da23b7,2,2,19
ce5dfbce,20,12,24
424aee82,9,0,24
661f7016,10,4,20
6fc6ed60,14,12,16
59ff7bce,3,0,24
fc6388fe,22,18,24
a8beac1b,2,2,14
bf9beffb,4,0,18
e59857cd,18,10,20
12a5fc6e,10,8,20
f9720c45,20,16,20
58b184b3,6,2,20
10f70140,24,21,24
bde93c96,14,8,16
46536f24,4,0,28
1d46edfe,38,34,45
35ece7d3,10,9,12
e0cef7a6,6,0,24
d255c561,2,0,32
170fab34,18,16,20
5ba81644,0,0,10
e56fbc12,14,12,16
6d4b9a42,4,0,28
8659e00e,16,14,16
04a88b10,12,8,12
640d4f85,22,18,24
264ade7e,16,14,16
10e58268,14,12,20
b1db880c,29,18,32
677d8bc2,18,12,20
9f68cb02,32,28,32
b2cda88f,4,0,14
b1bb82de,8,2,10
7f2b6395,2,2,23
70858427,26,22,32
6cd45345,6,2,32
82da9ea4,4,0,16
39425df4,42,30,44
552cf207,6,6,10
d402fa75,6,4,12
44a2bc51,10,10,12
a5e5da91,11,8,14
1bc0034e,12,10,12
d8f7a878,10,8,12
2b3420b3,12,6,12
19d2b743,18,12,38
c7440346,34,30,36
dffc5087,16,12,20
d9a2203e,10,8,10
bcad5725,15,13,20
db20a4a1,56,50,56
e5aa164e,4,4,15
03216c42,10,8,12
e3c66614,26,22,28
3bd6d8ef,6,6,20
d2ae2850,4,0,24
1e01be5b,14,10,16
63d6407b,8,0,16
71f4b1e4,10,6,12
0cee254e,13,10,16
8b2da032,23,23,26
435f09f6,32,22,32
1adddb67,28,20,28
32b9da86,10,8,12
57a22460,46,38,52
738439fd,19,16,20
05b49814,8,6,20
7baa2d28,16,14,16
910454b4,6,4,12
7ba85138,15,12,19
e558051b,4,0,12
5deb60d4,0,0,12
b95a9e97,9,9,16
be25d9bb,6,4,17
a3b53f95,30,20,36
834f18a6,16,15,16
5f0a2152,2,2,28
37020a9b,10,10,12
c44202e4,8,0,32
5f15dc29,24,18,24
8c8c9bc1,11,8,16
a4cbae9a,18,15,24
fc8cf2f3,12,10,16
64934253,13,10,14
66a75dd3,20,14,24
2b36e9d4,7,2,32
8e2800ea,14,2,36
8e46d8ab,14,10,16
20e8f2e9,6,0,20
c7d460cb,30,22,32
c30493d1,25,18,32
c64bbe65,27,24,32
18472ce4,20,19,20
97c720dc,24,20,28
e37e8d87,16,14,16
5a4357a8,14,8,16
722c8890,6,0,24
a2271ce7,18,14,20
a91898ab,30,24,32
8adb6f1d,20,16,20
9d982c2e,10,7,16
939566b7,16,14,20
b1f16cd3,16,8,24
47f0bafc,18,14,20
02cfe7b0,30,26,32
9f1c2aa5,20,16,20
31518b60,12,10,12
deab50c7,20,14,20
d2978a8e,14,13,14
c74c49c2,14,14,14
83df35cc,32,28,32
d4251e2c,10,6,12
a346784e,10,7,12
49ad7d7b,14,12,14
adf7a97c,22,18,28
e604411b,2,0,12
5005165c,20,16,24
585fb28b,58,50,64
541f9ef1,14,14,16
0fd93a43,15,12,20
d8854cbc,17,6,52
366ce7de,10,8,12
c56b0240,11,10,20
357d1a83,12,6,20
1a3950d2,17,6,22
e51a230e,6,4,16
f0c11a4b,11,6,20
2c32367b,25,16,48
3ca090ce,22,20,22
83eb6e66,22,8,24
2adfe055,40,30,40
dee12c13,12,8,12
be3b05e5,21,18,28
d090b8d7,14,10,16
6d32e01d,13,10,24
014d5c38,28,22,28
444cfbaf,14,8,14
833aae07,10,10,14
42d21961,16,16,16
eb6bf672,13,10,20
37b87318,16,12,20
fc071cca,34,30,36
547fc4a9,12,7,37
bd744248,40,30,40
9aba51aa,3,0,16
ed2b25dd,32,32,32
9b839d8f,10,8,10
56b8cb4e,8,8,10
7a548822,18,14,20
c952245e,6,0,32
51c41398,7,4,18
27d1021c,12,12,12
a4ae8d36,14,8,14
e56d5343,9,0,32
89844657,16,14,16
7c600191,22,18,26
2b042393,12,12,12
c9f929ab,26,18,28
4f60c219,18,18,22
922825b2,44,38,48
3d9d8dbb,14,14,16
34969304,56,50,60
1dd07d67,6,4,24
eada7285,7,2,12
4d7830ee,37,30,44
9bc50e92,12,10,12
660ff27d,4,4,20
2eec24db,28,20,32
e6a0b172,7,0,25
e6d305ed,16,14,20
e5c59f6f,8,6,12
e1238b06,4,0,12
dcb9bd49,8,8,12
b6d21401,19,13,20
3b55d97f,14,8,16
8f932875,7,4,16
201ff9f6,12,4,12
0fdb5dc3,2,2,24
e22aa5bb,19,16,20
d0f7e3ed,13,8,16
3ca2332a,15,10,32
83f4166d,4,2,12
cc6fd0a7,2,0,24
5e02bfc3,28,22,32
d73184a8,2,2,20
634a12d7,2,0,12
184952a2,56,50,60
4445d68a,13,10,24
16224f36,14,12,16
11536d0e,20,18,20
51bb62af,60,54,60
90f05da5,8,4,14
0b81a529,19,14,24
1b61d38d,7,7,16
bdabcf0d,14,12,16
4fc9ed27,0,0,20
30737b06,18,14,24
d468f0fe,22,22,28
cd543ab4,16,12,16
e6674dda,17,16,24
af70e095,22,18,37
95b25105,28,14,36
17905619,40,30,44
07b5a0e8,32,26,36
345fc62a,12,8,12
2556ee40,14,8,14
2ba8e284,20,14,20
e84981cf,14,12,16
e446c8c5,24,19,28
b6222673,26,22,32
f856c16a,42,36,55
f81fd27e,2,0,20
b0dfeae2,22,14,24
fda361a9,30,26,31
ca25160c,6,0,20
557ab294,12,8,12
8e2b6969,24,18,24
b1b2917e,14,12,22
3893e53c,7,3,20
61dc34ab,16,12,16
03b365bb,19,8,20
f510bee5,11,6,16
a79b8f6b,12,10,16
55c950d3,16,10,20
e32facab,10,6,12
2b5d47cc,24,16,24
36160852,7,4,16
5a6a3bde,20,16,20
f2e52eeb,18,18,20
e003edd5,3,0,12
c03b1499,14,12,16
acd74bfc,35,32,40
2ddd16b8,0,0,10
a8890b34,38,28,40
49cec9ed,16,14,16
86780ca1,18,16,20
8702affe,18,17,20
36596f66,22,16,24
5f9698a2,16,9,16
4bc052a4,12,6,20
7b1fb62e,26,20,32
4caf99a1,7,0,12
18d8d9e0,6,2,12
6ee40853,16,14,16
b60fbf42,16,10,16
b4b6f321,0,0,12
00d767e4,20,12,20
bb090651,18,18,20
5854e581,2,0,12
cc25a1eb,16,5,43
62e2840a,23,18,24
fef94dc5,36,22,40
36296ca5,26,24,32
be5931e0,12,10,12
a1961a86,42,32,44
a82fa2e9,10,8,12
0b755808,11,8,20
022756b8,4,0,15
1e9ac10c,10,6,14
8eaa2a0c,12,8,14
7af624ff,46,38,52
4ebe3f3e,24,20,32
12f0ce41,12,8,12
b5a8060c,6,2,20
1c058c86,4,0,20
d6f2be6f,30,20,36
1a28bf2e,16,12,16
8dd944d1,18,6,23
e92b9545,16,10,16
9d493db8,28,16,36
3b731d08,13,12,16
94c64a54,14,13,14
63d2d100,30,20,32
0991aedf,20,18,24
30422b5d,10,8,12
2171f60e,12,8,14
d6a22d06,16,14,16
fe85e054,12,9,12
8a98c2fd,15,10,16
2d179518,13,8,16
42eae3c3,9,4,32
eb65573b,10,6,12
9cc390a2,18,10,18
f0a030db,9,2,15
072b02ec,8,0,24
7be8ccc9,24,16,28
d2c6ca1c,10,8,14
5dcf4d74,6,0,20
7a0d7f4e,15,14,20
2a8081b8,14,8,16
91b24363,14,12,18
56ca67af,18,16,28
c115f1c6,12,8,12
9f7be6a3,10,10,10
99c56122,26,20,28
611746dd,2,0,12
002dc2ba,26,22,28
1be0c182,10,10,12
352f4c81,24,20,28
e1a5bd4f,4,0,20
df662ae5,9,4,52
8c201cf9,38,32,44
0e0d9b7c,16,12,16
82fea4a2,20,16,22
59e3d6d3,13,8,16
d937f0a9,14,12,16
1d4f678c,2,0,14
02043d4a,18,16,32
de81a3f5,18,18,24
ec41a137,40,34,44
f98523dc,24,18,28
6ee9f5a2,10,8,14
b6643a42,0,0,12
e638d979,8,6,16
91c2f9ba,16,16,16
ec1ec54c,7,4,12
3691cffb,25,16,28
7918d4d6,7,0,12
8d16c17c,26,22,28
9646c4d7,20,14,24
09d4898c,23,20,24
7c883745,14,4,48
5e152f66,13,11,16
041940e1,4,2,16
48569c43,4,2,20
35057799,16,10,16
e861168b,28,24,32
e9632810,14,8,20
50d4aaf4,12,11,12
87ff2cd6,14,12,14
7826623f,28,18,28
8dde37ec,6,0,45
df8a77db,10,6,12
ee54ff8f,15,13,16
71c2515b,19,13,20
b9beff95,24,24,28
59507588,6,4,20
b26e5c08,26,18,28
ab4bb501,14,14,16
9534235f,10,8,12
7e62dd7b,14,10,20
dcc7fa34,14,12,16
9f5bfda4,2,2,18
625b0136,43,30,52
14692a66,34,28,40
298db437,9,7,16
48d37682,2,0,30
1d23a6ef,4,2,20
585c4d8a,23,22,24
bc7f0b53,22,14,24
a94b61e9,11,4,16
3340d200,10,0,36
1f75e717,20,16,20
7c3a869f,14,8,58
71e96486,21,11,28
fa3b43e3,20,20,20
7f4c9a92,14,12,16
930543a1,12,12,16
3f41b8e3,6,0,16
b91039f9,28,26,32
fa9f3bdb,22,20,24
66fa3938,2,0,12
e89c7b0d,2,0,11
005ab035,4,2,24
37690ca3,10,4,12
2a04b05c,28,25,28
164efa3e,60,48,62
6847e1e2,16,16,16
329586be,12,10,14
3f837d32,2,0,12
c0c64e63,2,2,16
5f7df426,6,4,16
a97eecaf,16,16,16
46e1d760,16,8,16
095ab141,10,4,16
566cb9f9,14,9,20
4d719d63,14,12,16
e1877423,10,10,12
0999d819,14,12,14
939b3f35,22,18,24
4963b7ae,0,0,16
31bb37d7,16,12,18
2fb88c90,14,8,20
43a0efaa,11,6,12
1dbb5c98,12,8,12
ca530457,24,20,24
363f1fdf,28,24,32
226c9410,22,21,24
fb1f1bab,10,0,32
bb0daa27,20,20,20
13505510,49,44,56
5657bbfe,20,18,20
2dbd0ef2,36,26,36
6a0e0be5,4,2,28
51723113,2,0,20
10f22e87,14,6,24
6a868dbd,14,10,16
1f305961,23,22,24
1559abe0,19,13,20
e3369c48,2,0,20
6b48a0a8,0,0,20
bab93c7b,34,28,36
7641df76,12,10,16
8b2f1963,14,12,16
4db18f9a,5,0,28
3d67fe7b,6,6,13
c78a6d85,12,6,12
729067cb,18,12,18
9f0cb122,4,0,15
6534d475,35,24,36
ca465c66,22,16,24
79f2e5ad,6,6,12
ddbbcc92,22,18,28
3d4f9e36,8,6,12
a78b9035,8,4,12
347f0a06,39,30,44
62eefd77,14,8,16
13828908,12,8,12
6f3542ef,6,0,30
822cb96e,0,0,16
16330178,0,0,12
a3f82b7f,61,49,68
ed5ef349,26,16,28
c3dd8972,15,14,16
18b2b186,41,36,44
da9bacc9,10,4,24
f7c61f52,12,10,16
