id,num_rhyming_lines,num_perfectly_rhyming_lines,num_lines,rhyming_line_pairs
english/keatsjoh/Z200407989,13.0,12.0,14.0,"[('From my glad bosom, -- now from gloominess', 'I mount for ever -- not and atom less', 1.0), ('Fresh morning gusts have blown away all fear', 'No! by the eternal stars! or why sit here', 0), ('I mount for ever -- not and atom less', ""In the Sun's eye, and 'gainst my temples press"", 0), (""In the Sun's eye, and 'gainst my temples press"", ""Apollo's very leaves, woven to bless"", 0), ('Fresh morning gusts have blown away all fear', 'By thy white fingers and thy spirit clear.', 0), ('Lo! who dares say, ""Do this?"" Who dares call down', 'Or ""Go?"" This mighty moment I would frown', 0), ('My will from its high purpose? Who say, ""Stand,""', 'On abject Cæsars -- not the stoutest band', 0), ('Or ""Go?"" This mighty moment I would frown', 'Of mailed heroes should tear off my crown:', 0), ('My will from its high purpose? Who say, ""Stand,""', 'Yet would I kneel and kiss thy gentle hand!', 0)]"
english/smithcha/Z300488985,14.0,12.0,14.0,"[('While thus I wander, cheerless and unblest,', 'In tranquil sleep the village labourers rest,', 0), ('And find in change of place but change of pain;', 'And taste that quiet I pursue in vain!', 0), (""Hush'd is the Hamlet now, and faintly gleam"", ""Of the thatched cottage; while the Moon's won beam"", 0), ('The dying embers, from the casement low', 'Lends a new lustre to the dazzling snow.', 0), ('And find in change of place but change of pain;', 'Scarce heeding whither, desolate I stray;', 1.0), (""O'er the cold waste, amid the freezing night,"", 'For me, pale Eye of Evening, thy soft light', 0), ('Scarce heeding whither, desolate I stray;', 'Leads to no happy home; my weary way', 1.0), ('Ends but in sad vicissitudes of care:', 'I only fly from doubt -- to meet despair!', 0)]"
american/am0064/Z300145315,12.0,9.0,14.0,"[(""That power, whose voice from Chaos' vast inane"", 'Hath lulled the tumult of the maddened main,', 0.5), ('Where raved the tempest -- yields the blast of night', 'And orient morn, in beams of beauty bright,', 0), ('To matin gales that smooth the liquid way, --', 'Awakes the rapture of the hymning lay,', 1.0), ('Awakes the rapture of the hymning lay,', 'Thy tribute due, eternal source of day!', 0), ('Where night more dismal dwells, with gladdening light', 'Where chills of death the buds of being blight;', 0), ('So will a daystar spring; to cheer the gloom', 'To wake the sleeping tenants of the tomb,', 0), ('So will a daystar spring; to cheer the gloom', 'And make their faded forms in youth immortal bloom.', 0)]"
english/wordswwi/Z300543716,12.0,11.0,14.0,"[('Who had betrayed their country. The stern word', 'Afforded (may it through all time afford)', 0.816496580927726), ('The Roman Consul doomed his sons to die', 'A theme for praise and admiration high.', 0), ('Afforded (may it through all time afford)', 'He rested not; its depths his mind explored;', 0), ('He rested not; its depths his mind explored;', ""He felt; but his parental bosom's lord"", 0), ('Upon the surface of humanity', 'Was Duty, -- Duty calmed his agony.', 0), ('And some, we know, when they by wilful act', 'Pass sentence on themselves, confess the fact,', 0), ('A single human life have wrongly taken,', 'And, to atone for it, with soul unshaken', 0)]"
english/stuarthy/Z200501231,13.0,9.0,14.0,"[('There seems a tone of tenderness in all', 'That round us now is spread to touch and thrall.', 0), ('That round us now is spread to touch and thrall.', ""Richly yond woodbine's clustering tresses fall,"", 0), ('A smile of Love does every charm adorn,', ""A Cradle of Caresses! -- Day's newborn,"", 0.7086763875156432), (""The various musics of this Summer's morn;"", 'Clear air is rocked there till oppressed -- over worn', 0.6821127309893709), ('That round us now is spread to touch and thrall.', 'With sweetness scarce can it its strength recall,', 0), ('A passion and a feeling does it seem --', 'And drink these odours, poured in richest stream;', 0), (""Surely encradled there, 'twould ever lie,"", 'And I with this would sink and faint and die,', 0), ('A passion and a feeling does it seem --', 'Breathless and bodiless, as some sweet Dream!', 0)]"
english/thurlowe/Z200510588,12.0,10.0,14.0,"[('Musing on sweet and bitter argument,', 'In that they leave behind no monument:', 0), ('Souls, that have fed upon divinest thought,', 'To us, that breathe hereafter, are as nought,', 0), (""Yet, lacking utterance of their music's store,"", 'Or questioned but as names, that dwelled before:', 0), ('Were it sad chance, that them of fame bereft,', 'Or abstinence of virtue made a theft', 0), ('Love, grief, or sickness, or resentful woe,', 'Of that, which virtue to itself does owe;', 0.3333333333333333), ('The cause unknown, their worth unwritten too,', ""Let the World weep, for they are pity's due!"", 0)]"
english/smithcha/Z300488926,12.0,10.0,14.0,"[('Forbids the withered flower to blow;', 'On mountains of eternal snow:', 0), ('Or place me in the frigid zone,', ""Or Poverty's more tranquil road;"", 0.9428090415820635), ('Let me pursue the steps of Fame,', ""Let youth's warm tide my veins inflame,"", 0), ('Or place me in the frigid zone,', ""Tho' my found soul to Heaven were flown,"", 0), ('Let me pursue the steps of Fame,', ""Or though' on earth 'this doomed to pine,"", 0.9428090415820635), ('Or place me in the frigid zone,', 'Prisoner or free -- obscure or known,', 0.6871842709362768), (""Or though' on earth 'this doomed to pine,"", 'My heart, o, Laura! still is thine.', 0), (""Whate'er my destiny may be,"", 'That faithful heart still burns for thee!', 0)]"
english/sewardan/Z300482218,14.0,12.0,14.0,"[('And all the sunny hills at distance glow,', ""And all the brooks, that through' the valley flow,"", 0), (""The evening shines in May's luxuriant pride,"", 'Seem liquid gold. -- O! had my fate denied', 0), (""The evening shines in May's luxuriant pride,"", 'Leisure, and power to taste the sweets that glide', 0), ('And all the sunny hills at distance glow,', ""Thro' wakened minds, as the blessed seasons go"", 0), ('And all the sunny hills at distance glow,', 'On their still varying progress, for the woe', 0.3333333333333333), ('Leisure, and power to taste the sweets that glide', 'My heart has felt, what balm had been supplied?', 0), ('Leisure, and power to taste the sweets that glide', 'But where great Nature smiles, as here she smiles,', 0.47140452079103173), ('But where great Nature smiles, as here she smiles,', ""'Mid verdant vales, and gently swelling hills,"", 0.8819171036881969), (""'Mid verdant vales, and gently swelling hills,"", ""And glassy Lake's, and mazy, murmuring rills,"", 0.7120003121097942), ('But where great Nature smiles, as here she smiles,', 'And narrow wood-wild lanes, her spell beguiles', 0), ('But where great Nature smiles, as here she smiles,', ""Th' impatient sighs of grief, and reconciles"", 0), (""'Mid verdant vales, and gently swelling hills,"", 'Poetic minds to life, with all her ills.', 0)]"
english/downmanh/Z300341576,13.0,10.0,14.0,"[(""When Luxury hath passed it's narrower bounds,"", 'And salutary limits, changed we find', 0.6403124237432849), ('And salutary limits, changed we find', 'The character, and the collective mind', 0), (""When Luxury hath passed it's narrower bounds,"", 'Of states, while ignorance with vice abounds.', 0), ('And salutary limits, changed we find', 'Hence, to the distant provinces, retires', 0.6123724356957945), ('Hence, to the distant provinces, retires', ""There real poetry never lights it's fires,"", 0), ('From the vile capital, insulted taste;', 'Or genius fashion-tutored runs to waste,', 0.9797958971132713), ('And salutary limits, changed we find', ""Profit it's only aim, or short-lived fame."", 0.9574271077563381), (""Profit it's only aim, or short-lived fame."", 'The distant provinces, where nature still', 0.9574271077563381), (""There real poetry never lights it's fires,"", 'Resides, where virtue for protection flies,', 0.4249182927993987), ('Resides, where virtue for protection flies,', ""And writes to judgment's unpolluted eyes;"", 0), (""Profit it's only aim, or short-lived fame."", 'Amid whose sons, White! she inserts thy name.', 0)]"
english/ellisonh/Z300348343,14.0,13.0,14.0,"[('In holy work of Minster-bell and chime,', 'Statue of gold or silver, spell sublime', 0), ('When antique Faith invoked of old, to aid', 'Of self-denying piety obeyed;', 0), ('When antique Faith invoked of old, to aid', 'Things the most precious at the feet were laid', 0), ('In holy work of Minster-bell and chime,', 'Of Holy Mother Church; the things of Time', 0), ('In holy work of Minster-bell and chime,', 'For things eternal. Faith to heaven did climb', 0), ('When antique Faith invoked of old, to aid', 'The lighter, by less dross of Earth delayed!', 0), ('But things more precious far, things precioús', ""Into a Witch's caldron, curious"", 0.9), ('Beyond all measure of so much, we throw', 'Still overmuch, and to self-bane to know!', 0), (""Into a Witch's caldron, curious"", ""Faith's self, and all her heirlooms glorious,"", 0), ('Beyond all measure of so much, we throw', 'Like vilest, mortal things, into it go!', 0)]"
c20-english/car2902/Z300134416,12.0,8.0,14.0,"[('shadow on our right as we traveled down.', ""Boars rummaged through the ballroom's toppled crown"", 0), ('The jungle of Gleneagles was a long', 'of chandeliers and mashed the juicy throng', 0), ('of giant hogweed stalks. Wild tramps with sticks', 'with filth and flower-heads, dead fish, dark slicks.', 0), ('We stood in what had once been Princes Street.', 'of new cracks running mazes round our feet,', 0.7637626158259733), ('Hogweed roots thrust, throbbed underneath for miles.', 'and west winds blue, passed shattered bricks and tiles,', 0), ('The rubble of the shops became the food', 'millions of seeds through ruined Holyrood.', 0.8333333333333334)]"
english/rawnsley/Z200472284,14.0,12.0,14.0,"[('Above the silent Templars where they lie,', 'Shall fall the voice whose echoes loath to die', 0), ('Never again from his high-lifted place,', 'Still linger on, whose words were words of grace.', 0), ('Never again from his high-lifted place,', 'Never again shall we behold that face', 0), ('Above the silent Templars where they lie,', 'Snow-crowned and pale as though Death hovered by,', 0), ('Above the silent Templars where they lie,', 'Nor watch the lightning flashes of the eye', 0), ('Never again from his high-lifted place,', 'That told how thought with merriment kept pace.', 0), ('But where no temple is, in that far land,', 'He greets today his friends with spirit hand,', 0), ('With high endeavour, courtly reverence,', 'The men whose wit was wed to innocence', 0.5590169943749475), ('Master of knights who sought the Holy Grail', 'The souls whose fount of honour cannot fail.', 0)]"
english/sewardan/Z300482300,13.0,12.0,14.0,"[('Sickness, and pain, debility, and woes,', 'All the dire train of ills existence knows,', 0.4714045207910317), ('Thou silent door of our eternal sleep,', 'This fixed tranquillity, -- so long! -- so deep!', 0), ('All the dire train of ills existence knows,', ""In a dear Father's clay-cold from? -- where rose"", 0), ('All the dire train of ills existence knows,', 'No energy, enlivening Health bestows,', 0), ('Thou silent door of our eternal sleep,', ""Thro' many a tedious year, that used to creep"", 0), ('In languid deprivation; while the flame', 'Dark, and more dark, each passing day became.', 0), ('Of intellect, resplendent once confessed,', 'Now that angelic lights the Soul invest,', 0), ('In languid deprivation; while the flame', 'Calm let me yield to thee a joyless frame,', 0), ('Of intellect, resplendent once confessed,', 'Thou silent Door of Everlasting Rest.', 0)]"
english/downmanh/Z300341595,13.0,13.0,14.0,"[('Who taking unfledged childhood by the hand,', 'Must led with ceaseless care the mingled band', 0), ('Irksome the employ, nor to be wished his fate,', 'Care oft neglected, not considered right,', 0.9428090415820635), (""Thro grammar's barren road to classic ground."", 'For seldom is the grateful pupil found.', 0), ('Care oft neglected, not considered right,', ""Viewing thy toil in it's deserved light,"", 0), ('My old preceptor I at length repay', ""With the best gift I can, the Muses' lay,"", 0), ('Irksome the employ, nor to be wished his fate,', 'And let me, Symonds, thee congratulate,', 0), ('By him first guided towards their prizeless store.', ""Now teaching only truth's celestial lore,"", 0), ('My old preceptor I at length repay', 'And blessed with a calm evening of thy day.', 0)]"
c20-english/car2902/Z300134425,14.0,12.0,14.0,"[('The long broad streets shone strongly after rain.', 'Sunset blinded the tremble of the crane', 0), ('It was so fine we lingered there for hours.', 'we watched from, dazed the heliport-towers.', 0.82915619758885), ('The mile-high buildings flashed, flushed, greyed, went dark,', 'greyed, flushed, flashed, chameleons under flak', 0.6871842709362768), ('greyed, flushed, flashed, chameleons under flak', 'of cloud and sun. The last far thunder-sack', 0), ('The mile-high buildings flashed, flushed, greyed, went dark,', 'ripped and spilled its grumble. Ziggurat-stark,', 0), ('It was so fine we lingered there for hours.', 'of the old twilight river leapt alive', 0.7168604389202189), ('a power-house reflected in the led', 'of students rowed passed, slid from black to read', 0), ('of the old twilight river leapt alive', 'into the blaze. But where will they arrive', 0), ('lit up at every window, and a boat', 'with all, boat, city, earth, Like them, afloat?', 0)]"
english/griffinb/Z200383303,14.0,14.0,14.0,"[('He that will Caesar be, or else not be,', 'Must be of high resolve: but what is he', 0), ('(Who can aspire to Cæsars bleeding fame?)', 'That thinks to gain a second Cæsars name.', 0), ('Who ere he be that climes above his strength,', 'For though he sit a while, we see at length', 0), ('And climeth high, the greater is his fall:', 'His slippery place no firmness hath at all.', 0), ('Great is his bruise that falls from on high,', 'This warneth me that I should not aspire:', 0.74535599249993), ('Great is his bruise that falls from on high,', 'Examples should prevail: I care not I,', 0), ('This warneth me that I should not aspire:', 'I perish must, or have what I desire.', 0), ('Must be of high resolve: but what is he', 'This humour does with mine full well agree,', 0), ('Must be of high resolve: but what is he', ""I must Fidessa's be, or else not be."", 0)]"
english/wordswwi/Z400543582,13.0,9.0,14.0,"[('Open your gates, you everlasting Piles!', 'Types of the spiritual Church which God hath reared;', 0.9013878188659973), ('Open your gates, you everlasting Piles!', ""And humble altar, 'mid your sumptuous aisles"", 0), ('Open your gates, you everlasting Piles!', 'To kneel, or third your intricate defiles,', 0), ('Or down the nave to pace in motion slow;', 'Watching, with upward eye, the tall tower grow', 0), ('Open your gates, you everlasting Piles!', 'And mount, at every step, with living wiles', 0.6324555320336759), ('And mount, at every step, with living wiles', 'Instinct -- to rouse the heart and led the will', 0.9067647005823629), ('By a bright ladder to the world above.', 'Open your gates, you Monuments of love', 0), ('Types of the spiritual Church which God hath reared;', 'Divine! thou Lincoln, on thy sovereign hill!', 0.9013878188659973), ('Divine! thou Lincoln, on thy sovereign hill!', 'Thou, stately York! and Ye, whose splendours cheer', 0.7071067811865476), ('Thou, stately York! and Ye, whose splendours cheer', 'Isis and Cam, to patient Science dear!', 0)]"
english/ellisonh/Z300348150,14.0,10.0,14.0,"[('""Life were but for its pleasures very well;""', 'Those who apart in air serenest dwell', 0), ('With philosophic sneer, a cynic said,', 'Of sweet Philosophy, the low scene spread', 0), ('With philosophic sneer, a cynic said,', 'Beneath deem paltry; such high pleasures tread', 0), ('Beneath deem paltry; such high pleasures tread', 'Her summits; but poor folks who buy and fell', 1.0), ('Her summits; but poor folks who buy and fell', 'In air less rarefied, and scarce can spell', 0), ('Beneath deem paltry; such high pleasures tread', 'Her alphabet, fare ill on such fine bred.', 0), ('Beneath deem paltry; such high pleasures tread', 'Without its knaves and fools; correlatives,', 0.8333333333333335), ('For my part, life were very well indeed', 'Often identical; who each other breed', 0.6871842709362768), ('For my part, life were very well indeed', 'Hermaphrodites, in short! yet life may needs', 0.0), ('In damnable iteration, without wives;', 'Variety, as drones are found in hives.', 0.6557438524302001)]"
c20-english/car2902/Z300134419,12.0,8.0,14.0,"[('It drifted down from Findhorn, south south south', 'and sifted into eye and ear and mouth', 0), ('There was a time when everything was sand.', 'on battlefield or bed or plough-bent land.', 0), ('We saw some live in caves, and even tombs.', 'Mirages rose from dry Strathspey in plumes.', 0), ('Loose wars grew sluggish, and the bugles choked.', ""Scorpions appeared. Heaven's fires were stoked."", 0.5385164807134505), ('But soon they banded to bind dunes in grass,', 'Did time preserve them through that narrow pass?', 0), ('made cactus farms, ate lizards, sank their wells.', ""Or are they Guanches under conquerors' spells,"", 0.9464847243000456)]"
c20-english/ep20029/Z200595396,14.0,10.0,14.0,"[('With perishing great darkness closes in.', 'The foul tornado, centred at Berlin,', 0), ('War broke: and now the Winter of the world', 'Is over all the width of Europe whirled,', 0), ('Is over all the width of Europe whirled,', 'Rending the sails of progress. Rent or furled', 0.8374896350934075), ('With perishing great darkness closes in.', ""Are all Art's ensigns. Verse wails. Now begin"", 0), ('With perishing great darkness closes in.', ""Famines of thought and feeling. Love's wine's thin."", 0), ('Rending the sails of progress. Rent or furled', 'The grain of human Autumn rots, down-hurled.', 0.6666666666666667), ('And Summer blazed her glory out with Rome,', 'An Autumn softly fell, a harvest home,', 0), ('For after Spring had bloomed in early Greece,', 'A slow grand age, and rich with all increase.', 0), ('But now, for us, wild Winter, and the needs', 'Of sowings for new Spring, and blood for seed.', 0.6871842709362768)]"
english/trenchri/Z200512817,14.0,11.0,14.0,"[('To what was likened the large utterance sent', ""By Him who 'mid the golden lampads went:"", 0.9753916592266355), ('A found of many waters! -- now I know', 'Innumerable streams, above, below,', 0), ('A found of many waters! -- now I know', 'Some seen, some herd alone, with headlong flow', 0), ('To what was likened the large utterance sent', 'Come rushing; some with smooth and sheer descent,', 0), ('To what was likened the large utterance sent', 'Some dashed to foam and whiteness, but all blended', 0.8459051693633015), ('Some seen, some herd alone, with headlong flow', 'Into one mighty music. As I go,', 0), ('Some dashed to foam and whiteness, but all blended', 'The tumult of a boundless gladness fills', 0.8969082698049141), ('The tumult of a boundless gladness fills', 'Sounds and sights are there of the ancient hills,', 0), ('My bosom, and my spirit leaps and sings:', ""The eagle's cry, the mountain when it flings"", 0), ('My bosom, and my spirit leaps and sings:', 'Mists from its brow; but none of all these things', 0), ('The tumult of a boundless gladness fills', 'Like the one voice of multitudinous rills.', 0.7120003121097942)]"
english/woodford/Z300542176,14.0,12.0,14.0,"[('What I have been the twenty Years that last,', 'In various Changes over my Head have passed,', 0), ('To God, it is, my Friend, and you I owe,', ""And forty more, if Heav'n shall on me throw;"", 0), ('To God, it is, my Friend, and you I owe,', 'How good so ever I by that time may grow,', 0), ('(For Great I wish not, and who makes less haste?)', ""To your account shall be at that' Audit placed,"", 0), ('To God, it is, my Friend, and you I owe,', 'Who Virtues Path by few trod, made me know,', 0), ('And timely did my wandering Youth reclaim,', 'By Grave Advice, though not so reckoned then,', 0.9574271077563381), ('(For Great I wish not, and who makes less haste?)', '(The more my Folly) how ever it has been since;', 0.75), ('And timely did my wandering Youth reclaim,', 'But when the Spirit Divine to blow begins,', 1.0), ('By Grave Advice, though not so reckoned then,', 'What Boys we scorned, we follow close grown Men,', 0), ('And timely did my wandering Youth reclaim,', 'And the kind Warner have in greatest Fame.', 0)]"
c20-english/car2902/Z300134386,10.0,4.0,14.0,"[('God but le son du cor, Columba sighed', ""J'aime le son du cor, when day has died,"", 0.5527707983925667), ('God but le son du cor, Columba sighed', 'deep in the bois, and oystercatchers rise', 0.0), ('to Kentigern, est triste au found silvarum!', 'before the fouler as he trudges home', 1.0), ('before the fouler as he trudges home', 'and sermon lupi loosens the gray loam.', 0), ('God but le son du cor, Columba sighed', ""À l'horizon lointain is paradise,"", 0.6666666666666667), (""À l'horizon lointain is paradise,"", 'abest silentium, le cor eclate --', 0.9428090415820635), (""J'aime le son du cor, when day has died,"", '-- et meurt, Columba mused, but Kentigern', 0.8299250027587322), ('to Kentigern, est triste au found silvarum!', ""The saints dip startled cups in Mungo's well."", 0.6666666666666667)]"
english/sewardan/Z300482208,14.0,12.0,14.0,"[(""The Stoic's cold and indurate repose?"", 'Thou! with thy lively sense of bliss and woes! --', 0.4714045207910317), ('Ah, thankless! canst thou envy him who gains', ""From a false balance of life's joys and pains"", 0), ('Ah, thankless! canst thou envy him who gains', 'Thou deemest him happy. -- Placed mid fair domains,', 0), (""The Stoic's cold and indurate repose?"", 'Where full the river down the valley flows,', 0), ('Where full the river down the valley flows,', 'As wisely mightest thou wish thy home had rose', 0), ('Ah, thankless! canst thou envy him who gains', 'On the parched surface of unwatered plains,', 0), ('Ah, thankless! canst thou envy him who gains', 'For that, when long the heavy rain descends,', 0.9013878188659973), ('For that, when long the heavy rain descends,', 'Seldom the wild and wasteful flood extends,', 0), ('Bursts over guardian banks their whelming tide! --', 'But, spreading plenty, verdure, beauty wide,', 0.7453559924999299), ('Seldom the wild and wasteful flood extends,', 'The cool translucent stream perpetual bends,', 0), ('Bursts over guardian banks their whelming tide! --', 'And laughs the vale as the bright waters glide.', 0)]"
english/mantrich/Z300425142,12.0,9.0,14.0,"[(""Hark, 'this the Village clock! It bids the swain,"", 'The glad stroke tells, short season to remain,', 0.816496580927726), ('The glad stroke tells, short season to remain,', 'For the next note of time is herd again', 0.9574271077563381), (""A-field: and now the hour of noon's repast"", 'Sign of returning toil, until at last', 0), (""A-field: and now the hour of noon's repast"", ""It's welcome found bespeaks the day is passed,"", 0), ('The glad stroke tells, short season to remain,', 'And sends him home released from care and pain,', 0), ('Till the next morning dawn. Thus hour by hour,', 'And day by day, time creeps unresting by,', 1.0), ('And day by day, time creeps unresting by,', ""Our work-day's guide; on days, beyond that lie,"", 0), (""Mark'd by the found from the low village tower,"", 'Note we meanwhile its everlasting power,', 0)]"
english/woodford/Z300542177,14.0,10.0,14.0,"[('That Thou the Pencils Wonders to express,', 'And therein Thy more wondrous Hands address,', 0.6009252125773316), ('Something there was, Great Master, more than chance', 'Tookst my Dead Lord, the Colours to advance.', 0), ('And (having in Thy Pious Brest designed,', 'To show how rude the Jews, Thy Self how kind)', 0), ('Pity directed Thee that Choice to make,', 'His Pale and Lifeless Form resolve to take,', 0), ('And (having in Thy Pious Brest designed,', 'Ever in Torment he had seemed to live,', 0.6871842709362768), (""'Twas nobly done; for hadst Thou made him breathe,"", 'And from Thy Hands a greater Wound receive.', 0.0), ('And therein Thy more wondrous Hands address,', 'Than all their Cruelty contrived in his Death,', 0.0), ('And therein Thy more wondrous Hands address,', 'For such Thy Picture is, now he inclines his Head,', 1.0), ('For such Thy Picture is, now he inclines his Head,', ""That he would Groan, and Speak, but that he's Dead."", 0.5)]"
english-ed2/ep2412/Z200659591,14.0,12.0,14.0,"[('The bright-winged angels who oft wheeled over thy nights,', 'Thy petty big sorrows, and thy childish delights,', 0), ('Of thy early days, speak, and of all their fresh dreams,', 'Thy illusions, flowers from the cradle, and gleams,', 0), ('Of thy early days, speak, and of all their fresh dreams,', 'And the struggles with which a too timid heart teems,', 0), ('The bright-winged angels who oft wheeled over thy nights,', 'At which Clorinde more ripe has oft smiled. There are sprites', 0.44095855184409843), ('The bright-winged angels who oft wheeled over thy nights,', ""That imitate Love's looks; dim stars on the heights"", 0), ('Of thy early days, speak, and of all their fresh dreams,', 'That herald the Sun, though they fade in his beams.', 0), ('Conceal nothing from me of old times; of the whole', 'Which, up to the Infinite, makes me follow thy soul --', 0), ('I love to recompose thread by thread the bright chain', 'Like the miser I feel, who though rich would still gain,', 0), ('Conceal nothing from me of old times; of the whole', 'Who clutches at silver, though in gold he may roll:', 0), ('Like the miser I feel, who though rich would still gain,', 'I would hear, rose in hand, of the green bud again.', 0.9574271077563381)]"
english/rawnsley/Z200471795,14.0,11.0,14.0,"[('Ye dead, stretch out your quiet hands to me!', 'For here, the merchant, from his traffic free,', 0), ('Here let me walk a little while in peace!', ""Nor feels his failure, nor his goods' increase;"", 0), ('Here let me walk a little while in peace!', 'The shopmen, here, of counter-worries cease;', 0.7637626158259733), ('Ye dead, stretch out your quiet hands to me!', 'The sailor quite forgets how roared the sea;', 0), ('Ye dead, stretch out your quiet hands to me!', 'No lawyer rates his client for a fee;', 0), ('Here let me walk a little while in peace!', ""And all the City's wounded ones have ease!"", 1.0), ('Long as the Arno, -- Avon be thou rolled,', 'Build up the broken pillar, plant the mould,', 0), ('To death and freedom ever consecrate!', 'Man is not crushed, he has but changed his state;', 0.6009252125773316), ('Long as the Arno, -- Avon be thou rolled,', 'And flourish peace and happiness; for gold,', 0), ('To death and freedom ever consecrate!', 'With greed, bides quarreling beyond the gate.', 0)]"
english/huddesfo/Z200401139,10.0,10.0,14.0,"[('The Sun obliquely darts his ruddy ray;', 'And mild, in cloudless glory, leads the day', 0), ('Now from the Orient over the laughing Earth', 'That first auspicious dawned upon my birth.', 0), ('Can I this rising day salute Like they', 'Who, while they turn their actions to survey,', 0), ('Fierce and more fierce the heats of Passion burn:', 'And soon, forth-bursting bright, the heats return,', 0), (""In vain is Reason's fleeting shade overcast. --"", 'To the chill eve of Westering Age to last.', 0)]"
c20-american/am20117/Z200223022,3.0,0.0,14.0,"[('Who is it who comes to me from the Sabbath', 'I chosen their clarity in all this general forest.', 0.9327379053088816), ('I chosen their clarity in all this general forest.', 'Who is the text speaks out of the Sabbath', 0.9327379053088816)]"
english/marstonp/Z400425610,11.0,7.0,14.0,"[('A mystic midnight vision, strange and fair;', 'The beauty of her presence tranced the air;', 0), ('She came to me as comes sometime in sleep', 'And as she came I felt my soul up-leap', 0), ('A mystic midnight vision, strange and fair;', 'She paused a moment, and swept back her hair.', 0), ('A mystic midnight vision, strange and fair;', 'And looked upon my face, as seeking there', 0), ('She came to me as comes sometime in sleep', 'Some little sign in after years to keep.', 0), (""Then, mad with love and strong with love's despair,"", 'And then I felt the barrenness of prayer,', 0.4409585518440985), ('But ""I must pass,"" she said; so I gave way,', 'My God, which thing is worse, to love or prey?', 1.0)]"
english/hollandh/Z200397961,11.0,10.0,14.0,"[('As King, by most Desert, and only Right:', 'Man is the King of Creatures, and thy might', 0), ('Image of God; first as a Man, and then', 'Exceedes this too, for thou art King of men.', 0), ('Exceedes this too, for thou art King of men.', 'Sun of our Sphære, may never Clowde up pen', 0), ('As King, by most Desert, and only Right:', 'So radiant Beames from thy poor Subjects sighed:', 0.6666666666666667), ('As King, by most Desert, and only Right:', 'That still our Eyes may see their happy Light,', 0), ('Unseen they shone beneath and fixed Star.', ""And soar yet higher then thy Fortune's ar:"", 0), ('Take after Earth in nothing more or less', 'Except and irremooued Stayednesse.', 0)]"
english/rossetch/Z300476933,12.0,11.0,14.0,"[('Ah woe is me for glory that is passed:', 'Pleasure that brings sorrow at the last,', 0), ('Ah woe is me for pleasure that is vain,', 'Glory that at the last brings no gain!', 0), ('Ah woe is me for pleasure that is vain,', 'So says the sinking heart; and so again', 0.9574271077563381), ('Ah woe is me for glory that is passed:', 'It shall say till the mighty angel-blast', 0), ('Ah woe is me for glory that is passed:', 'Is blown, making the sun and moon aghast,', 0), ('Ah woe is me for pleasure that is vain,', 'And showering down the stars Like sudden rain.', 0), ('Bending beneath their weight of heaviness;', 'And strong men shall rise up in weariness;', 0), ('And evermore men shall go fearfully', 'Yea, even the young shall answer sighingly,', 0)]"
english/mantrich/Z300425203,13.0,13.0,14.0,"[(""Thy stores adopted from heaven's treasury,"", ""Mark'd with God's name and genuine imagery,"", 0), ('Might aught beside thy own inherent praise,', 'Win the charmed soul to pass her earthly days', 0), ('Might aught beside thy own inherent praise,', ""With thee, loved Mother! 'this that she surveys"", 0), ('In the long record of the times gone by,', 'What sweet memorials of a grace from high,', 0), ('Might aught beside thy own inherent praise,', 'Shed on Thy Faithful Sons, her scroll displays.', 0), ('Hail, holy men! by whom of yore was fought,', 'The Christian fight! The goal, your footsteps sought,', 0), ('True to your Captain, to his Consort true,', 'Fain would I, following in your track, pursue;', 0), ('The Christian fight! The goal, your footsteps sought,', 'And fain my soul, her work of trial wrought,', 0)]"
english/cottonch/Z200321665,12.0,10.0,14.0,"[('And yet proclaim it is too late,', 'When bound by folly, or by Fate,', 0), ('Why dost thou say thou lovest me now,', 'Thou canst no further grace allow?', 0), ('Thou beauteous Victrice of my heart;', 'Or find a way to ease my smart,', 0), ('Repeat no more that killing Voice,', 'Maugre thy now repented choice.', 0), (""'Tis not too late to love, and do"", 'What Love and Nature prompt thee to,', 0), ('Thou mayest discreetly love, and use', 'Those Pleasures thou didst once refuse:', 0.6666666666666667)]"
english/rawnsley/Z200472723,10.0,6.0,14.0,"[('And strives in vain to circle round thy waist,', 'Thou haughty hill, as proud as thou art chaste,', 0.7280109889280519), ('Here, Like a shy sad lover, comes the sea', 'But still abashed must leave thee fancy-free.', 0), ('Here, Like a shy sad lover, comes the sea', 'Then when the rains have soaked the moorland lea,', 0), ('Thou haughty hill, as proud as thou art chaste,', 'The river woos thee, thou art nigh embraced', 0), ('Thou haughty hill, as proud as thou art chaste,', 'By one who knows the girdle to thy taste', 0.36055512754639896), ('Here, Like a shy sad lover, comes the sea', 'And offers liquid gold for silver fee.', 0), ('And strives in vain to circle round thy waist,', 'Stooped to be kissed of river or of wave;', 0.938083151964686), ('Stooped to be kissed of river or of wave;', 'Thou art unfettered as the winds that rave,', 0.816496580927726)]"
